Tornado ID,Date/Time,Latitude,Longitude,Nearest town,State,Duration,Max speed (km/h),Fujita scale,Comments,
844,1954-06-16 14:00:00,-32.7100,116.1000,Dwellingup,WA,0,63,0,"Tornado through Jarrah forest on top of scarp near Dwellingup overnight. Path width of 100-200m extending for 10km. Damage varied Tornado through jarrah forest near Dwellingup, 16/6/1954.",
845,1959-08-02 02:00:00,-33.0000,116.9100,Williams,WA,0,63,0,Tornado at Williams. Tornado at Williams 2/8/1959,
846,1959-12-31 07:00:00,-32.2500,116.0200,byford,WA,0,63,0, Tornado at  Byford Central Wheatbelt.,
847,1960-04-05 20:00:00,-33.4000,116.1000,Collie,WA,60,63,0,"Tornado through Jarrah forest near Lyall's Mill, 240m wide for 30km. The estimated volume of timber useful for milling would be about 10000 loads of mill logs, 3000 poles and 18000 lengths of mine timber, enough for a year's work at the local mill. Tornado through Jarrah forest near Collie, 6/4/1960.",
848,1961-01-24 16:00:00,-31.8000,116.4000,WUNDOWIE,WA,0,63,0,Cock eyed bob at Wundowie. cockeyed bob at Wundowie Lower West.,
849,1961-07-26 07:30:00,-33.5000,115.8000,"Bunbury,Boyup Brook",WA,30,63,0,"Tornadic wind through Bunbury,Boyanup, Donnybrook, Brookhampton and Boyup Brook. Tornadic wnds, 100's yds wide several miles long, in the afternoon at Bunbury to Donnybrook, Brookhampton, Boyup Brook, 26/7/1961.",
850,1962-02-11 07:30:00,-31.1000,120.6000,WOOLGANGIE,WA,0,63,0, tornado at Woolangie in the Goldfields.,
851,1962-02-11 16:00:00,-26.6000,120.2000,WILUNA,WA,0,63,0, 10mm in 30min and Tornado at Wiluna.,
852,1963-03-14 16:00:00,-34.6000,117.7000,MOUNT BARKER,WA,0,63,0," "small tornado" 20000 cases apples lost due hail, 10min at Mt Barker.",
853,1963-06-26 03:00:00,-32.5000,115.7700,Mandurah,WA,0,63,0,"Five houses badly damaged. Residents reported roaring sound. Tornado at Mandurah, 26/6/1963.",
854,1963-08-19 15:40:00,-31.9500,115.8000,Perth,WA,0,63,0,"Tornado through Scarborough, Doubleview and Innaloo. "willy-willy" demolished factory at Scarborough. Extended through Innaloo, Doubleview, 19/8/1963.",
855,1963-12-10 09:15:00,-31.7000,116.7000,NORTHAM,WA,0,63,0," 2.5cm hail, unroofed 12 houses at Northam.",
856,1964-02-24 09:00:00,-29.4000,116.3000,PERENJORI,WA,0,63,0,"Destroyed half the buildings in town. Tornado wrecked half buildings in town, 30min at Perenjori CW.",
857,1964-06-11 16:00:00,-32.1000,115.8000,FREMANTLE,WA,0,63,0,Tornado at Fremantle. "cockeyed bob" at Fremantle.,
858,1964-06-15 03:50:00,-32.5000,115.7000,MANDURAH,WA,10,63,0,"Tornado through NE part of Mandurah. First seen as waterspout over water. Extensive damage to houses and vegetation along a narror track about 30-50m wide.. Tornado at Mandurah damage180m  wide, 10min, 15/6/1954.",
859,1964-06-15 04:20:00,-33.5000,116.0000,Carolup,WA,0,63,0,"Tornado at Carolup. Tornado at Mandurah damage180m  wide, 10min, 15/6/1954.",
860,1964-06-16 04:20:00,-33.8000,117.4000,CARROLUP,WA,0,63,0,Tornado went thru farm in 1.5min. Tornado went through farm in 1.5min at Carolup GS.,
861,1964-07-10 16:00:00,-33.7000,115.3000,BUSSELTON,WA,0,63,0,"car whipped off road, 3min tornado pm. whipped car off road, 1 killed, 3min tornado, pm at Busselton.",
862,1966-02-18 08:00:00,-32.5000,117.1000,PINGELLY,WA,0,63,0, Gust to 54kts Pingelly GS.,
863,1966-02-18 08:30:00,-31.5000,118.3000,MERREDIN,WA,0,63,0,Cock eyed bob. cockeyed bob before ts at Merredin CWB.,
864,1966-08-26 03:50:00,-32.5000,115.7000,MANDURAH,WA,0,63,0,"Trees uprooted, roof off pumphouse. Tornado lifted roof off pumphouse, trees uprooted at Mandurah.",
865,1967-01-30 16:00:00,-33.8000,116.0000,BALINGUP,WA,0,63,0," iron speared into ground, 10min at Balingup SW.",
866,1967-04-02 02:30:00,-32.1000,115.8000,FREMANTLE,WA,0,63,0,Waterspout. waterspout at Freemantle.,
867,1967-05-08 08:35:00,-33.3000,115.8000,BRUNSWICK,WA,0,63,0,"Narrow path lasting only 15s at Brunswick Jn, some structural damage done. Tornado at Brunswick Jn.",
868,1967-06-11 05:30:00,-31.9000,115.8000,SCARBOROUGH,WA,0,63,0,"200 houses damaged in Scarborough, Doubleview and Woodlands. Tornado passed through Scarborough,Doubleview and Woodlands. Caravans also wrecked at Mandurah but not known whether caused by a second tornado or not. 11/6/67.",
869,1967-07-19 04:40:00,-32.0000,115.9000,PERTH,WA,0,63,0,"Tornado caused damage at Hilton, Hamilton Hill and O'Connor.  Tornado hit Hilton/Hamilton Hill, narrow path 19/7/1967.",
870,1967-09-01 11:00:00,-33.1000,115.9000,HARVEY,WA,0,63,0,Tornado at Harvey left a path of damage 180m wide. Houses were unroofed. Tornado at Harvey left a path of damage 180m wide 1/9/1967.,
871,1967-10-08 09:30:00,-33.7000,115.0000,YALLINGUP,WA,0,63,0,Waterspout. waterspout at Yalingup.,
872,1967-12-05 11:10:00,-33.3000,115.6000,BUNBURY,WA,0,63,0,Funnel cloud observed Black/brown funnel cloud observed over NE of Bunbury.,
873,1968-06-08 00:10:00,-32.2000,115.7000,NAVAL BASE,WA,0,63,0,"A severe wind squall destroyed 40 caravans and extensively damaged 24 cottages. Eye-witness accounts do not describe a tornado, although damaging winds came from several directions. Major damage by tornado at Naval Base near Rockingham, 8/6/1964.",
874,1968-06-12 02:10:00,-32.1000,115.8000,WHITE GUM VALLEY,WA,0,63,0, houses unroofed by Tornado White Gum Valley.,
875,1968-09-09 19:20:00,-32.0000,116.0000,KEWDALE,WA,0,63,0,"30 houses unroofed. Tornado  track 40m wide 1200m long, 2mins 30 houses unroofed at Kewdale.",
876,1969-04-08 16:00:00,-34.3000,115.1000,KARRIDALE,WA,0,63,0, large trees snapped by Tornado at Karridale.,
877,1970-06-21 23:00:00,-33.6000,115.5000,LUDLOW,WA,0,63,0, Widespread tree damage at Ludlow SW.,
878,1970-06-27 06:30:00,-34.3000,116.1000,MANJIMUP,WA,0,63,0, Tornado seen 2miles east of Manji moved to Manji golf course,
879,1972-05-12 23:30:00,-31.2000,116.8000,GOOMALLING,WA,0,63,0," Tornado 700m wide, went thru forest, car flipped at Goomalling.",
880,1975-07-16 14:00:00,-32.1000,116.0000,ARMADALE,WA,0,63,0," tornado 200m wide 7Km long, 8 houses unroofed, at Armadale.",
881,1975-07-28 09:00:00,-32.7000,116.1000,DWELLINGUP,WA,0,63,0,"Tornado cut a section through forest 5km long 150m wide,139 deg forward dir of path, 2/5km east of Dwellingup. Tornado cut a section through forest 5km long 150m wide,139 deg forward dir of path, 2/5km east of Dwellingup.",
882,1975-12-17 08:30:00,-20.4000,118.6000,PORT HEDLAND,WA,0,63,0, photos taken of tornado Port Hedland.,
883,1977-12-21 09:00:00,-31.7000,116.7000,NORTHAM,WA,0,63,0, Tornado at Northam.,
884,1978-02-14 06:00:00,-30.8400,116.3800,PIAWANING,WA,0,63,0," tore off roof and twisted framework,'first came from the north then a lull for 15min then 10 times worse from another direction at Piawaning CW 14/2/1978",
885,1979-01-22 07:30:00,-31.7000,116.7000,NORTHAM,WA,0,63,0, Tornado with verandah and roof off at Northam.,
886,1981-11-11 10:00:00,-31.6000,117.3000,CUNDERDIN,WA,0,63,0," Swathe 8 km wide, 75% crops damaged by hail 30,000 hectares at Cunderdin.",
887,1982-06-08 10:00:00,-32.3000,115.7600,SHOALWATER,WA,0,63,0," unroofed house, sky white with lightning at Shoalwater.",
888,1982-11-29 06:00:00,-32.4600,123.8600,BALLADONIA,WA,0,63,0," 80mm in 30min,motel unroofed, trees torn from the ground at Balladonia.",
889,1983-08-11 15:00:00,-33.4000,115.7000,Bunbury,WA,60,63,0,"Tornado caused severe damage, mostly roofing, to several hotels, a restaruant, a service station, an office block, a bowling club and 10 houses. Discontinuous damage through bush about 60-200m wide along 30km track. Tornado at Bunbury 11/8/1983.",
890,1983-08-22 13:45:00,-32.1000,115.8000,FREMANTLE,WA,15,63,0,"Several hotels, some 40 houses, two large bulk storage buildings, trotting track and football ground facilities were damaged. Damage discontinuous with buildings on higher ground most affected. Damage at Roleystone at same time possibly associated with same tornado. Tornado at Fremantle, 22/6/1983.",
891,1983-09-03 00:00:00,-31.9000,115.8500,Perth,WA,0,63,0,"About 50 houses damaged, some almost totally destroyed along a path from Scarborough to Mt Lawley. Damage was worst on higher ground. Tornado at Scarborough, 3/9/1983.",
892,1986-08-24 05:00:00,-32.3000,115.8000,ROCKINGHAM,WA,0,63,0, Tornado 400m path at Rockingham.,
893,1986-11-09 08:10:00,-30.8000,128.1000,FORREST,WA,0,63,0, Tornado at Forrest. no damage.,
894,1987-04-07 00:00:00,-32.9000,116.5000,Boddington,WA,0,63,0,Tornado/strong winds cut a kilometre wide path for about 25km between Boddington and Quindanning. Time and damage unknown. Possible tornado between Boddington and Quindanning. Tornado also at Walpole. Intense low to southwest. 7/4/1987.,
895,1987-04-07 09:00:00,-35.0000,116.7000,NORTH WALPOLE,WA,0,63,0,"Tornado at Walpole100m wide,2km long,5min. Giant jarrah and redgum trees uprooted, roofing iron lifted, fences damaged and a cow was killed. Tornado at Walpole100m wide,2km long,5min. Also possible tornado at Boddington/Quindanning. 7/4/1987.",
896,1987-08-12 03:00:00,-32.5000,115.7000,MANDURAH,WA,0,63,0,"A tornado, first observed as a waterspout at sea, damaged 70 houses along a 3km path. One many was injured when his car was rolled over. Tornado at Mandurah 3km path,50m wide. 12/8/1987.",
897,1989-07-27 08:30:00,-32.6000,115.9000,PINJARRA,WA,0,63,0,paper report of cock-eyed bob coming from west came from west cock eyed bob Pinjarra 27/7/1989,
898,1992-08-01 09:00:00,-28.0600,116.6500,PINDATHUNA,WA,0,63,0," observer took picture, narrow band of damage from wind gust associated with tornado in NW cloud band event.",
899,1993-03-11 08:00:00,-27.3900,115.9600,TWIN PEAKS,WA,0,63,0," hail swathe damage 1-1.5miles wide, from rainfall observer in Tenindewa 2 tornado like tracks 200m wide and about 1km apart, 22mm in 20min, action caught on Geraldton radar.",
900,1993-09-03 11:15:00,-34.0000,115.1000,WITCHCLIFFE,WA,0,63,0," path from Prevally Park to Rocky Road, deroofed one house, extensive tree damage at Witchcliffe.",
901,1993-09-06 01:40:00,-31.7000,115.7000,CONNELLY,WA,0,63,0," weak tornado, houses detiled, workmans shed flipped over house",
902,1993-09-22 09:00:00,-32.5200,115.7500,MANDURAH,WA,0,252,3,"8 houses demolished, another 100 damaged. Most severe being on upwind side of elevated slopes. 2nd tornado 50m wide for 2km about 5km to the north. Also reports of waterspouts prior to crossing. Two tornadoes, stronger one through Halls Head, other about 6km north through Silver Sands/Greenfields. $1.75mill damage, caught on radar.",
903,1994-05-22 06:30:00,-32.1500,116.0500,Perth,WA,0,63,0,"unconfirmed tornado in southern suburbs, cell unable to be identified on radar house damage/demolished, trees down, flooding by Tornado in Perth.",
904,1994-05-28 22:40:00,-31.0400,115.3700,bindoon,WA,60,119,1,"house demolished, trees ripped up tornado near Bindoon in morning",
905,1994-05-28 22:50:00,-33.0000,114.5900,donnybrook,WA,100,119,1,"2 trees down, 1 m in diameter tornado near Donnybrook in morning.",
906,1994-05-28 23:50:00,-31.7500,116.8000,northam,WA,50,119,1,"trees uprooted tornado at Quellington, near Northam, occurred in morning",
907,1994-05-29 02:00:00,-34.8000,118.0000,Kalgan,WA,50,63,0,"tornado crossed the Deep Creek Rd approx 6.5km north of Hassell H'way tornado approx 6.5km up the Deep Creek Rd, northeast Albany",
908,1994-12-17 08:20:00,-29.5700,116.0600,carnamah,WA,70,63,0,"tornado sighted but unsure because of width of damage path. Trees were uprooted, buildings damaged and crops flattened. tornado at Carnamah",
909,1995-01-27 10:50:00,-34.3700,117.0800,frankland,WA,0,119,1, Tornado from supercell near Frankland. Fires ignited by lightning from this cell.,
910,1995-02-24 08:30:00,-20.3100,118.6000,port hedland,WA,0,63,0,observed by Bureau person Gust at Port Hedland.,
911,1995-03-28 09:00:00,-28.2000,113.6000,Abrolhos Is,WA,0,63,0,funnel cloud observed north of North Is observed funnel cloud north of Abrolhos Is,
912,1995-04-28 02:00:00,-28.1600,114.6500,Ogilvie,WA,0,63,0,"well defined tornado, some kilometres from observer, who watched it for some minutes before it blended into the rain 0200-0230utc. Small area of freshly broken small scrubs spread over stubble 100m wide and 200m long found 1km SW of sighting. observed weak tornado at East Ogillvie, 20km north of Northhampton",
913,1995-05-23 03:50:00,-31.9350,115.7860,perth,WA,20,63,0, minor roof and tree damage,
914,1995-06-07 07:30:00,-33.7220,117.6750,katanning,WA,0,180,2,trees uprooted and damage to buildings. tornado uprooted trees and caused damage to buildings at Katanning.,
915,1995-06-07 07:30:00,-31.4400,118.5200,burracoppin,WA,0,180,2,hit electrical tower at 15:53 at 31.534 118.716 this tornado event hit electrical tower at 15:53 disabling power line. the cell was moving at 80km/hr. 1 inch jagged hail was reported at 31.75  119.25.,
916,1995-06-07 09:45:00,-32.7830,118.4320,kulin,WA,0,180,2,end of track not distinct. Tornado  at Kulin not distinct on satellite picture.,
917,1995-06-08 10:45:00,-31.8270,115.7720,perth,WA,0,63,0,2 large trees uprooted with fascia pulled off and minor damage to buildings. mini tornadic event in Perth. pea sized hail reported prior to event.,
918,1995-06-08 11:30:00,-32.0540,115.7450,freemantle,WA,0,63,0,"minor damage to trees and roof capping. major damage to bodgy house with tin roof lifted off and walls blown down. mini tornadic event at Fremantle, minor damage.",
919,1995-06-24 19:20:00,-34.6940,117.5340,mount barker,WA,0,63,0,tornado crossed mt..barker to denmark road approx 6km south of mt. barker research station. large trees uprooted and snapped by tornado at Mt Barker.,
920,1995-07-07 12:43:00,-33.4950,115.8600,wellington mill,WA,167,119,1, prefrontal tornado. large trees uprooted  and no major damage to houses. responsible cell moved at 300/70km/h.,
921,1995-07-07 13:30:00,-33.8900,16.1910,mayanup,WA,90,180,2,"different reports of width, but consistent reports of trees lying at different angles. prefrontal tornado at Maynup with associated damage to large trees. responsible cell moved at 310/80km/h",
922,1995-07-07 15:03:00,-32.5170,115.7280,mandurah,WA,10,63,0,wind range 80-110km/hr. path 50m wide at start narrowing to 15/20m at end of path. most damage near allnut st. prefrontal tornado event resulted in large tree damage and minor property damage.responsible cell moved at 320/80km/hr.,
923,1995-07-24 12:50:00,-31.8500,115.7500,perth,WA,15,63,0, Post frontal SNW mini tornado case. Cell moved at 250/75km/h.,
924,1995-12-24 15:23:00,-33.8000,116.5000,Boyup Brook,WA,20,119,1, ,
925,1996-02-07 07:30:00,-28.3000,117.4000,Mt Magnet,WA,0,180,2," Mt Magnet hail, 7/2/1996",
926,1996-06-15 05:00:00,-32.5000,115.7700,Mandurah,WA,0,63,0,"reports of a cock-eyed bob weak tornado at Mandurah, cell 340/32kn. 26/6/1996",
927,1996-06-21 03:30:00,-32.7200,116.0600,Dwellingup,WA,0,63,0,minor tree damage reported Cold air funnel observed near Dwellingup 21/6/1996,
928,1996-06-26 22:30:00,-31.9610,115.7780,Perth,WA,0,63,0,"two people caught walking, heard roar and then were blown over. Damage to Nedlands Tornado or jet streak caused F0 damage from Mt Claremont to Nedlands. Radar imagery lost. One woman died in a car crash during the storm. 27/6/96",
929,1996-07-15 12:30:00,-32.0000,115.8500,Perth,WA,0,119,1,"Damage with major front. Deep low to south of the state. Cape Leeuwin gust 72 knots and gales for 70 hours. Tornado through Kings Park and South Perth, cell 280/42kn. 15-18/7/96",
930,1997-09-05 00:00:00,-31.5000,115.8000,Gingin,WA,0,63,0,"Photographs of damage substantial tree damage to Gnangara pine plantation located SW of Gingin airfield along Watert Rd. Estimated 20-30 ha of pine plantation and banskia bush flattened with evidence of twisting motion on the tree stumps. Trees were 200-300mm in diam broken off 1.5-3m above ground, tree height 10-12m. Path length estimated about 1km, and about 250m wide. 5/9/1997",
931,1997-09-05 00:00:00,-32.0000,116.5000,York,WA,0,63,0,"Trees twisted mid-stem, large swathe of small tress but a concentrated swathe of large trees. Video footage  and photographs available Damage swathe near Talbot Rd West, York. Extensive shrub and tree damage "random direction". Some dislocation and movement of debris, sharp damge boundary. 5/9/1997",
932,1997-09-05 05:45:00,-33.2000,118.0000,Kukerin,WA,0,63,0,"Tornado sighted. Salmon, York and White gums splintered to 10 feet above ground, showing evidence of twisting, diam to 600mm. Tree limbs found 200m into crop paddocks. Damage near corner Springhurst/Harrison Rd. Tree damage showing marked evidence of twisting, tornado sighted, about 13km NNW of Kukerin. Hail damage reported. 5/9/97",
933,1997-09-11 03:45:00,-33.5800,119.5600,Ravensthorpe,WA,5,63,0," Tornado sighted 45km west of Ravensthorpe, with heavy rainfall. 11/9/97.",
934,1997-11-12 09:45:00,-31.2500,126.0000,Balgair,WA,0,63,0,"moved from NW to SE tornado sighted near Balgair homestead, Eucla district,  trees uprooted and limbs down",
935,1997-11-24 09:00:00,-20.2000,120.2100,Marble Bar,WA,25,63,0,"5 small twisters seen preceeding thunderstorm moving NE-SW causing damage to small shed and breaking limbs off trees tornado, hail and sandstorm affected mining community of Bamboo Creek in the Pilbara. Sandstorm caused 5-6 mins of 2000m vis",
936,1998-03-10 21:45:00,-33.8000,116.3000,Boyup Brook,WA,0,63,0,"Witness saw tornado. Many trees damaged, farm machinery and sheds, 23-tonne semi trailer picked up and dumped 5 meters away on its side. Path width varied from 50/60m to 150/200m at SE end. Path direction NW-SE. tornado near Boyup Brook in the South West district. Sighting as well as substantial damage 10/3/1998",
937,1998-04-17 00:00:00,-31.5000,116.4000,Toodyay,WA,0,63,0,"Heavy rains and car pushed sideways. Tornado near Toodyay, Lower West, observed by Bureau storm spotter. Heavy rains and car pushed sideways as storm passed.  17/4/1998",
938,1998-06-07 16:00:00,-34.0000,115.8000,Nannup,WA,0,63,0,"Large number of trees down. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",
939,1998-06-07 17:30:00,-31.1000,117.8000,Trayning,WA,10,63,0,"Tree branches down, trees uprooted, houses partly unroofed. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",
940,1998-06-07 17:30:00,-31.5000,117.4000,Tammin,WA,0,63,0,"Unknown effects Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",
941,1998-06-07 17:30:00,-32.5000,117.4000,Pingelly,WA,0,63,0,"15 homes damaged in Pingelly, also some damage in Brookton. Damage path discontinuous. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",
942,1998-06-07 19:00:00,-31.0000,119.3000,Southern Cross,WA,0,63,0,"Large power lines bent over, have photos. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",
943,1998-06-07 19:00:00,-31.2000,119.5000,Ghooli,WA,0,63,0,3 high voltage towers brought down at around 3 am. Power disrupted to Kalgoorlie Tornado associated with cold front downed power lines near Ghooli. 7/6/98,
944,1998-08-05 02:30:00,-31.5000,116.5000,Toodyay,WA,20,63,0,"Trees uprooted and branches snapped. Roof of a house completely off. Trail NW to SE came out of the national forrest. Tornado associated with frontal passage damaged a house in Toodyay, Lower West. 5/8/1998",
945,1998-08-05 02:30:00,-31.4000,116.3000,TOODYAY,WA,20,63,0,"Moved along a NW-SE path 5/8/98. A short-lived tornado inflicted major structural damage, including removal of the roof, on a house to the north-west of Toodyay (located approximately 75 kilometres to the north-east of Perth). Travelling along a north-west to south-east path the storm also damaged natural vegetation along a trail that measured about 50 metres wide and extended for approximately 1.3 kilometres. The tornado was associated with the passage of an active cold front.",
946,1998-08-28 07:00:00,-31.3000,117.0000,Goomalling,WA,0,63,0,"Between Goomalling, Dowerin and Cunderdin. Several buildings were damaged and a swathe was cut through wheat crops 28/8/98. Cut-off low. During the afternoon of the 28th thunderstorms produced severe winds and a tornado in the central wheat belt district between Goomalling (120 kilometres to the north-east of Perth), Dowerin and Cunderdin. Several buildings were damaged and a swathe was cut through wheat crops along a trail that was estimated to be 100 metres wide and 2 kilometres long. Heavy rains and hail (ranging from 7 to 15 mm in diameter) also accompanied the passage of the storms.",
947,1998-09-26 14:20:00,-31.8700,116.0400,Perth,WA,0,63,0,"Trail from the west in Stratton. About 2 dozen homes suffered minor damage to roofing, fences garden sheds. Damage estimated as low F1 26/9/98. At around 2220WST a tornado developed during the passage of a cold front. Damage along a trail that extended from the west measured approximately
948,1998-11-28 07:50:00,-31.9100,117.2300,Quairading,WA,0,63,0, A suspected tornado may have occurred in the Quairading area (140 kilometres east of Perth). 28/11/98,
949,1999-01-22 08:00:00,-31.6000,116.1100,Bindoon,WA,0,63,0," In the same general area extensive damage to trees, possibly tornado activity, occurred in a strip 200 to 300 m wide extending from the west-north-west to east-south-east near Bindoon.",
950,1999-06-17 12:15:00,-32.3000,115.7100,Rockingham,WA,0,63,0,"Most damage to trees and ridge capping, a couple of tin garden sheds destroyed. Most serious damage to houses that were new. The worst hit school and house had tin rooves removed, the house's was partially off before hand. A swathe of damage 50 to 80 m wide that extended for approximately 6 km occurred in the Rockingham-Waikiki-Safety Bay area (about 45 km to the south of Perth) as a tornado touched down at 2015WST. Wind speeds were estimated to have reached 150 to 170 km/h. Moving from the north-west to the south-east, the tornado damaged the Safety Bay Primary School and about 100 houses, several of them very severely.",
951,1999-06-22 05:00:00,-33.3000,115.7000,Australind,WA,0,63,0,"1 house substantially dmaged, 6 moderate, 5 minor. A tornado struck Australind (north of Bunbury) at around 1300WST. About 12 houses were damaged, one seriously, along a 400 m path that was 25-50 m wide. The tornado travelled in a north-west to south-east direction and was associated with a convergence line ahead of a cold front.",
952,1999-07-13 05:00:00,-32.2800,115.7300,Rockingham,WA,0,63,0,Tornado sighted but no damage reported. Tornado sighting at Rockingham,
953,1999-07-13 18:00:00,-34.4000,117.7000,Cranbrrok,WA,0,63,0,"Heard storm about 2am and assumed this was the time damage was sustained. Damage done to trees away from main homesite. One tree stripped of branches but trunk remains, others uprooted. Report of damage from Andorra Farm which is 10km SE of Cranbrook in the Great Southern. 30-40 old white gums damaged in a path about 1km long and 50m wide. A front crossed the SW corner overnight but no other reports have been made.",
954,1999-08-24 22:00:00,-32.0500,115.7600,Fremantle,WA,0,63,0,"1 person slightly injured when roof was torn off a 9 storey block of flats in East St. Tornado cut a damage path 25-50m wide and 7km long from the suburb of Fremantle to Ardross at 0600WST 25 August 1999. Substantial damage to a block of flats and a house in Silas St, in East St East Fremantle. 3 people trapped in top floor of 9 storey flats for about an hour, 1 person injured. The tornado was associated with the passage of a cold front, the radar signature consisted of one level 4 echo at 0603 WST. It's lifetime was estimated to be between 5-10 minutes.",
955,1999-09-02 03:30:00,-34.1000,116.7000,Kojonup,WA,30,63,0," Tornado reported  to the SE of Kojonup. Associated with frontal passage, it occurred around midday and damaged trees and farm sheds. Path width was about 500 to 1000m wide but path length unknown.",
956,1999-10-07 02:30:00,-33.4000,117.3400,Wagin,WA,5,63,0,"Reports of damage to trees, uprooted and branches snapped off and damage to buildings. Tornado reported SW Wagin. Occurred ahead of a strong frontal passage where the W'ly gradient from Geraldton to Albany reached at least 20 hPa.",
957,2000-06-20 03:00:00,-31.7000,116.0000,Bullsbrook East,WA,60,63,0,"3 tornado's sighted, no damage reoprted. Spotter estimated that they were all F0's. Refer http://www.upnaway.com/~jra/20062000.html Tornado's sighted near Pearce. 20hPa W'ly gradient. Roof off Northcliffe hotel. 20/06/2000.",
958,2000-06-30 13:30:00,-32.0500,115.7500,Perth,WA,30,63,0,"house unroofed, minor ridge capping and tree damage tornado at Fremantle 30/06/2000",
959,2000-07-12 23:00:00,-32.0600,115.9600,Perth,WA,10,119,1,"One house with roof completely off, seven other houses with minor damage tornado damaged houses in Thornlie 13/07/2000",
960,2001-01-09 08:30:00,-29.5000,117.3000,Paynes Find,WA,15,63,0,"SMALL HAIL, IRON IN TREES, OBSERVED SWIRLING DUST, SIGNIFICANT INFRASTRUCTURE DAMAGE TO STATION (PHONE 9963 6517) Strong winds - possible tornado at Ninghan Stn 9/01/2001",
961,2001-02-28 06:00:00,-29.9000,116.5000,Coorow,WA,20,63,0,"Whole trees snapped, roofing iron lifted damage to buildings, power lines down, power poles uprooted or snapped, machinery moved or damaged, fences flattened by soil erosion; little broken black clouds circulating around red dust; broad column with black funnel in very centre. Carnamah, Coorow, Xantippe and Dalwallinu - 28/02/2001   Three reports and verbal report from Dalwallinu; Coorow tornado ; Xantippe obs wind damage and 35mm in 30min; Highfields wind damage and 26mm in 45min; Dalwallinu Shire caravan tipped over, hospital lost some roofing and air conditioner unit dislodged, small hail and 24.2mm in 15-20min; 3d radar available",
962,2001-03-05 16:15:00,-20.3700,118.6000,Port Hedland,WA,20,63,0,"Water spout observed from ocean, making landfall and traversing inland for a further 10-12 min. Narrow path of damage with items strewn about, associated with funnel - damage to fences and garden sheds. Some window breakage. Water spout observed crossing Port Hedland coast - some structural damage to fences/sheds.  Narrow damage path. Localised heavy rainfall. 06/03/2001",
963,2001-05-05 21:45:00,-33.5000,115.7000,Boyanup,WA,15,63,0,Tornado 3-5km west of Boyanup. Not seen because of darkness. Large number of trees uprooted. One house damaged. Suspected tornado at Boyanup 6/05/2001.,
964,2001-05-05 22:00:00,-28.3000,114.6000,Northhampton,WA,180,63,0,"Suspected tornado in early hours of morning. Narrow strip of damage from Horrocks Beach to 30km SW of Morawa (180km length). 2 residents lost all or part fo their roofs. Shed damage, power poles broken in half, big trees broken or blown over in various directions. Tornado at Northhampton to Three Springs. A second tornado at Boyanup. 6/05/2001.",
965,2001-08-23 03:20:00,-33.9500,115.1900,Margaret River,WA,25,63,0,"A path up to several hundred metres wide cut a swathe through trees on properties and bushland south of Margaret River at about 11:30WST. Damage was reported along Caves, West Calgardup, Rosa Glen, Rosa Brook, Noakes and Wright Roads. Seven mature Marri trees about 2m in diameter were uprooted or snapped off at the trunk at Leeuwin Estate winery although no buildings were damaged. One area trees down in one direction suggesting straight-line downburst, but reports describe as "mini-tornado". Downburst/possible tornado at Margaret River. 23-8-2001. Cape Leeuwin records 65knot (120km/h) gust and Withcliffe 44 knots (81km/h) at 03:20. Possible other damage at Bunbury (tower down) extending to Perth. Refer web documentation.",
966,2001-08-23 07:30:00,-32.0500,115.9800,Perth,WA,30,119,1,"Refer web documentation. Strongest recorded wind 50 knots at Jandakot. All the fallen trees seemed to be aligned in the same direction from WNW to ESE. However, eye-witness accounts in Kelmscott and Roleystone describe the damage in tornado terms. Storms on a pre-frontal line caused two paths of damage. One through Westfield, Kelmscott, Roleystone and the other through Como, Bentley, Queens Park. 10000 homes were without power, many trees uprooted and about ninety homes sustained damage, most because of roof damage done by fallen trees. 23-8-2001.",
967,2001-09-29 06:00:00,-32.1300,116.0000,Perth,WA,30,63,0,"Tornado 3km long damaged about 30 houses from falling trees just after 2pm. Some though not all damage consistent with tornado. Some damage also in Dianella and in Albany. A tornado caused a narrow path of damage in the Perth suburb of Armadale just after 2pm. There were also reports of isolated damage in Dianella, Morley and Bayswater. Damage was also reported from the southwest due to the gale including Albany.Intense low 980hPa off Albany (ABA-GN gradient 22.2hPa)",
968,2001-10-19 09:30:00,-27.3900,115.9700,Yalgoo,WA,20,63,0,Tornado observed but funnel cloud does not reach ground. Photos received. No damage reported. Twin Peaks (Murchison) tornado observed without fully developed funnel.,
