Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Comments,
2425,1998-09-22 12:00:00,-34.8500,138.6500,Adelaide,SA,3.8,"Lost 1 ton of almonds - damage to trees. Hail of ping pong ball size.  Other almond growers in same area.  Jim Pearson His losses are ~$100,000;  Brenton & Bronwyn Sharp golf ball sized hail. Hail caused damage to several properties and glasshouses in the southwest of the Mid North district, and northern suburbs of Adelaide from 9pm to 10pm.",
2426,1998-09-22 12:15:00,-34.8500,138.6500,Adelaide,SA,2.5,"Hail to 2.5 cm between 9:30 and 9:45 PM for 4-5 minutes. Not aware of any damage Hail caused damage to several properties and glasshouses in the southwest of the Mid North district, and northern suburbs of Adelaide from 9pm to 10pm.",
2427,1998-09-22 12:30:00,-34.8500,138.6500,Adelaide,SA,2.0,"2 cm hail adjacent to Parafield Airport Hail caused damage to several properties and glasshouses in the southwest of the Mid North district, and northern suburbs of Adelaide from 9pm to 10pm.",
2428,1998-09-22 12:40:00,-34.8500,138.6500,Adelaide,SA,4.0,"Mandarin sized hail. Initially just hail (marble size) then hail got bigger and more numerous, falling quite hard. With general hail sporadic larger stones (heard clearly on roof). The hail was still 3-4 cm when retrieved later. By about 4 minutes into the storm the hail tapered off but the rain became extremely heavy. Total length of storm ~ 8 minutes. Hail stripped foliage. Hail caused damage to several properties and glasshouses in the southwest of the Mid North district, and northern suburbs of Adelaide from 9pm to 10pm.",
2429,1999-03-01 00:00:00,-33.2400,135.6000,Warramboo,SA,2.9,Time not specified. Time not specified. Hail the size of a 20 cent coin at Warramboo.,
2430,1999-03-01 04:15:00,-34.6000,138.5900,Lewiston,SA,4.0, [1] 2:45 pm golf ball size hail at Lewiston (34.60 / 138.59) [2] 3 pm tiles off roof at Hillbank,
2431,1999-10-02 05:45:00,-34.0300,138.6800,Auburn,SA,4.4,"3.5 km out of Auburn on the Balaklava road; reported chunks of ice to golf ball size. The chunks being very irregular in shape. Southern Clare Valley; CFS News Release: Field crops and vinyards in the vicinity of Auburn were devestated by a severe hailstorm. Hail reported as 2 - 4 cm.                              A report at about 3:15pm to 3:30pm 2km north of Auburn on the Clare road; First heavy rain, could not see the front of the car so stopped. Hail to cherry size for about 5 minutes. Car is probably a write off having significant dents all over from hail impact.       Another report 3.5 km out of Auburn on the Balaklava road; chunks of ice to golf ball size. The chunks being very irregular in shape.",
2432,1999-10-10 02:40:00,-36.3200,140.7400,Bordertown,SA,4.4,"[1] Extensive damage at the Bordertown Golf Club.    [2] 15km east of Bordertown and 1km north of the Dukes Highway; The sheds had holes in the galvanized iron roof (or it might just be dented ? but Ian Ridgeway has 2 huge holes in his shed). 17 windows (or window panes) of the house were broken by the hail, all on the south facing side of the house. Also every window of every shed was broken. The rain gauges were smashed. Their gladioli crop was lost, both near where they live and 5km north of there.     [3] 1 mile north of the Dukes Hwy directly north of Wolseley. A violent hailstorm round about 12:30pm. There was a violent wind with the onset of the storm and they could hear it coming. The hailstorm lasted for 20 to 30 minutes. There was lots of pea size hail and some the size of smallish golf balls. The hail was all shapes, some 1.5 inches long. Golf ball size hail was reported north and east of Bordertown and occurred between 12:10 and 12:30pm. Crop and property damage.",
2433,1999-12-08 01:50:00,-33.8600,136.4400,Verran,SA,3.0,"Hailstones generally 2-3cm bot some approaching 4 along longest axis. Both wind and hail damage reported. Verran, southwest of Cleve, had significant storm damage near 12.30pm with very heavy rain, hail to golf ball size and wind damage to trees and buildings. Very soon after, on a property 14 km WNW of Arno Bay, golf ball size hail and very heavy rain fell. Major damage across a 2km wide path.",
2434,1999-12-08 03:20:00,-33.7800,137.7500,Tickera,SA,2.5,"The hail was described as small, with the biggest stones still smaller than golf balls; perhaps about the size of a 20 cent piece. A super cell thundersorm developed west of Tickera on Yorke Peninsula and caused considerable damage along a corridor 8 to 10 km wide and 100 to 120 km long although the storm could be tracked on radar into southern NSW by about 0630 UTC. Extensive damage about 2 km wide and 4 km south of the northern extent of the damage through the Yorke Peninsula and Mid North.",
2435,1999-12-08 03:45:00,-33.7400,138.1100,Barunga Gap,SA,4.0,"One of the hardest hit areas, wind damage wise. Hail smashed windows, pitted aluminium, dented tops and sides of cars, stripped foliage and flattened crops. A super cell thundersorm developed west of Tickera on Yorke Peninsula and caused considerable damage along a corridor 8 to 10 km wide and 100 to 120 km long although the storm could be tracked on radar into southern NSW by about 0630 UTC. Extensive damage about 2 km wide and 4 km south of the northern extent of the damage through the Yorke Peninsula and Mid North.",
2436,1999-12-08 03:50:00,-33.7300,138.2100,Burnsfield,SA,4.0,"Numerous trees with trunks and branches, some blown down, peppered with dents and gouges, 2-4 cm across on the exposed western side. A super cell thundersorm developed west of Tickera on Yorke Peninsula and caused considerable damage along a corridor 8 to 10 km wide and 100 to 120 km long although the storm could be tracked on radar into southern NSW by about 0630 UTC. Extensive damage about 2 km wide and 4 km south of the northern extent of the damage through the Yorke Peninsula and Mid North.",
2437,1999-12-08 04:05:00,-33.7000,138.4000,Brinkworth,SA,4.0,"Broken windows, badly dented vehicles and extensive crop damage. A super cell thundersorm developed west of Tickera on Yorke Peninsula and caused considerable damage along a corridor 8 to 10 km wide and 100 to 120 km long although the storm could be tracked on radar into southern NSW by about 0630 UTC. Extensive damage about 2 km wide and 4 km south of the northern extent of the damage through the Yorke Peninsula and Mid North.",
2438,1999-12-08 04:40:00,-33.6800,138.8400,Burra,SA,3.0,"Hailstones described as walnut to golf ball in size. Skylights broken at hospital, cars dented, crops flattened and head lacerations to sheep. A super cell thundersorm developed west of Tickera on Yorke Peninsula and caused considerable damage along a corridor 8 to 10 km wide and 100 to 120 km long although the storm could be tracked on radar into southern NSW by about 0630 UTC. Extensive damage about 2 km wide and 4 km south of the northern extent of the damage through the Yorke Peninsula and Mid North.",
2439,2001-09-07 06:00:00,-34.7900,139.8500,Copeville,SA,2.0,Hail size reported as 2 to 3 cm. Copeville in the Murraylands; storm with 2-3 cm hail.   A strip of hail (1 to 2 cm) damage to crops extended from Moorook (Riverland) to Allawoona (Murrayalnds).,
2440,2002-11-25 05:50:00,-27.5400,135.4400,Oodnadatta,SA,3.4,"Damaging thunderstorm at Allendale station, 17 km southeast of Oodnadatta. At Oodnadatta AWS, a westerly wind gust to 100 km/h was recorded at 3:35 pm (0515Z 27014G54KT)   Donnagh Clarke at Allendale station, 17 km southeast of Oodnadatta, reported a storm at around 4:20 pm (0550) with strong winds, hail (34mm in diameter) and rain (30mm in about 5 minutes but gauge was blocked with rocks and hail). Quite extensive damage resulted. Some roofing and a veranda were removed (corrugated iron moved up to 2-300 metres away), large trees lost, smashed car windows and dented panels (car under carport), buildings damaged, gas oxy bottles picked up and moved 50 metres. In all $50 to 60,000 damage bill.",
2441,2002-12-30 13:10:00,-33.1800,138.0100,Port Pirie,SA,3.0,"The largest hailstones were at least the size of a 20 cent piece, that is at least 3 cm in diameter. Photos support this size. Port Pirie; Severe hailstorm, with hailstones at least 3 cm in diameter. A number of cars were dented.",
2442,2003-04-09 05:00:00,-33.3400,136.7500,Winter Springs,SA,2.9,"No damage reported Winter Springs (Nth of Cowell); A thunderstorm with very heavy rain, low cloud swirling around and hail, moved from the northwest to the southeast. Average hail was 1 to 2 cm with the largest the size of 20 cent pieces. About 50% of the ground was covered but no damage resulted (cars were under cover).
2443,2003-06-27 06:30:00,-33.7600,140.1300,Gluepot,SA,4.0,"Damage to caravans, cars and annexe and a low level anometer cup. Trees and shrubs denuded of foliage. Later observations indicate hail fell in two belts across an 8 km distance with no damage noted in areas between.  Photos with hail next to a ruler confirm the size. Thunderstorms with very heavy rain, wind gusts and some hail affected parts of Lower Eyre Peninsula, Yorke Peninsula, the Mid North, Flinders  and southern Noreast Pastoral districts. One storm resulted in large hail and damage near Gluepot.",
2444,2003-06-27 08:30:00,-32.4700,138.0100,Quorn,SA,2.0,"Hail was reported as 4 mm but checking revealed at least marble size. Thunderstorms with very heavy rain, wind gusts and some hail affected parts of the state. Two thunderstorms affected Quorn one at 5 pm with 15 mm in 15 minutes and the second at 6 pm with hail to 2 cm.",
2445,2003-08-21 03:30:00,-35.3800,140.1600,Geranium,SA,3.0,Photo confirmed size of hail. About 15 km south of Geranium: A thunderstorm producing a large quantity of hail in a strip from 400 to 500 metres wide up to about 1 km wide. Most hail was described as marble size but some up to 50c coin size. A photo supports hail 2 to 3 cm size.                                         A second thunderstorm producing hail passed east of Lameroo to the south of Parilla at 3 to 3:30 pm but hail was described as pea sized and therefore not classed severe.,
2446,2003-11-18 09:00:00,-32.8100,138.9200,Peterborough,SA,4.4,"Exact time uncertain but between 6 and 9 pm. Peterborough; The Flinders News (Port Pirie) of Wednesday 26/11/2003 reported Tuesday nights gale followed a spectacular lightning display and golf ball size hail. A local resident of Peterborough was trapped in her car as hail "battered" the roof and trees snapped off around her. A semi-trailer driver was trapped in his vehicle after winds "bent double" five stobie poles east of Peterborough on the road to Yongala. Between twenty and twenty five trees were blown down around the town, several houses sustained damage as did sheds and fencing. The airfield wind sock was bent double with the sock blown in the direction of Morgan (to the SE). Crop damage was also "severe" in a number of locations.",
2447,2003-11-19 06:00:00,-34.4700,137.8800,Ardrossan,SA,3.0,A thunderstorm moved over Yorke Peninsula to the northwest of Ardrossan and resulted in large hail. A thunderstorm moved over Yorke Peninsula to the northwest of Ardrossan and resulted in large hail.,
2448,2003-11-19 07:30:00,-34.8500,138.6500,Adelaide,SA,3.0,"Hail resulted in damage to pergolas, windows and solar panels. Large hail reported from Hallett Cove and Morphett Vale.",
2449,2003-11-19 07:50:00,-37.4600,140.0800,Burks Island,SA,5.0,"A picture in the paper showed the hail to be nearly the size of a cricket ball. A supercell thunderstorm resulted in wind and hail damage in several locations from Burks Island to Kalangadoo in the Lower South East. Dozens of pines from plantations were uprooted or snapped off, two semi-trailers were tipped over, sheds and silos flattened and irrigation equipment wrecked.",
2450,2003-11-19 07:55:00,-34.8500,138.6500,Adelaide,SA,3.0,"Hail of 3-4 cm resulted in damage to skylights, windows, pergolas. Large hail reported from Hallett Cove and Morphett Vale.",
2451,2003-11-19 08:20:00,-37.5400,140.4600,Mount Burr,SA,4.0,"A picture in the paper showed the hail to be nearly the size of a golf ball. A supercell thunderstorm resulted in wind and hail damage in several locations from Burks Island to Kalangadoo in the Lower South East. Dozens of pines from plantations were uprooted or snapped off, two semi-trailers were tipped over, sheds and silos flattened and irrigation equipment wrecked.",
2452,2003-11-19 08:30:00,-37.5600,140.7000,Kalangadoo,SA,4.0,"A picture in the paper showed the hail to be nearly the size of a golf ball. A supercell thunderstorm resulted in wind and hail damage in several locations from Burks Island to Kalangadoo in the Lower South East. Dozens of pines from plantations were uprooted or snapped off, two semi-trailers were tipped over, sheds and silos flattened and irrigation equipment wrecked.",
2453,2004-12-10 02:30:00,-36.8200,140.3800,Lucindale,SA,5.0,Severe thunderstorm. Hail the size of golf balls and even tennis balls in some areas. Lucindale: Severe thunderstorm with very heavy rain and large hail. 57 mm in 15 min. Hail the size of golf balls and even tennis balls in some areas.,
2454,2004-12-10 05:15:00,-35.1200,139.2800,Murray Bridge,SA,4.4,"Flooding and much damage resulted. Just N of Murray Bridge: Thunderstorm with Tornado, dust, hail (size of peas) and rain. Lost a shed that blew onto a tractor and a sheet of iron split a poly tank.  This storm moved over the eastern areas of Murray Bridge with hail and heavy rain.",
2455,2005-01-03 04:30:00,-34.8500,138.6500,Adelaide,SA,4.4, Large hail Bridgewater/Aldgate (MLR) 0430-0500 UTC (3-3:30 pm) "golf ball" size.,
2456,2005-01-27 09:00:00,-37.8300,140.7800,Mount Gambier,SA,3.0,"2 cm hail at Mil-lel (37.77S 140.83E) and golfball size hail at Mingbool (37.71S 140.87E) around 7:30 pm (0900 UTC). A photo followed the Mingbool report, and from this the size of the hail was estimated at up to 3 cm (not quite golfball size). Severe Thunderstorms with large hail in the Lower South East. Warning area was just to the northeast.",
2457,2005-08-30 08:25:00,-36.9600,140.7400,Naracoorte,SA,4.4,Near leading edge of the front. Near Naracoorte; ?Near golfball sized? hail shortly after 6pm (0830UTC),
2458,2005-10-17 08:00:00,-31.4500,130.8900,Nullarbor,SA,4.0,"White Wells (east of Nullarbor); Hailstones estimated at golf ball and egg size pelted the area and car for about 5 minutes accompanied by strong wind, rain, thunder and lightning. The car was dented, all vegetation and trees in the 1 km area were stripped, accommodation ATCO style huts had aluminium cladding severely dented and split, solar panels and windows were smashed and iron roofing damaged. White Wells (east of Nullarbor); Hailstones estimated at golf ball and egg size pelted the area and car for about 5 minutes accompanied by strong wind, rain, thunder and lightning. The car was dented, all vegetation and trees in the 1 km area were stripped, accommodation ATCO style huts had aluminium cladding severely dented and split, solar panels and windows were smashed and iron roofing damaged.",
2459,2005-11-06 00:00:00,-33.8200,137.8200,Alford,SA,2.9,hail damage to crops (50 to 100%) over 40 to 50 paddocks. Alford and Tickera region; hail damage to crops (50 to 100%) over 40 to 50 paddocks. Some of the hail was the size of a 20c coin.,
2460,2006-11-01 10:45:00,-30.7100,134.5700,Tarcoola,SA,2.0,Hail the size of a 5c coin. Tarcoola; a thunderstorm resulted in hail the size of a 5c coin (therefore about 2cm),
2461,2006-12-29 10:20:00,-34.8500,138.8900,Kenton Valley,SA,2.5,"Hail measured as 25mm x 15mm. A report of hail, size 25mm x 15mm (measured) from Kenton Valley/Mt Torrens area around 8:50 pm.",
2462,2007-02-15 10:00:00,-36.1300,140.7000,Bordertown,SA,2.0,"On one property, hail the size of 5c piece (estimated). On a second property hail damage to an onion crop and wind damage to a shed. The second property was adjacent Ngarkat CP. Thunderstorms at Tatiara: report of 100 mm (estimated) in less than 30 minutes and hail that produced damage to onion crop.  Warning valid 0600-0815z.",
2463,2007-05-14 09:00:00,-33.7000,136.4900,Cleve,SA,3.0,A photo with hail and ruler was sent in. A line of thunderstorms developed over Eyre Peninsula and resulted in hail to around 3cm and heavy rain. Cleve; hail around 3cm (measured) at about 6:30pm (0900UTC),
2464,2007-05-14 09:00:00,-33.4100,136.6000,Heggaton,SA,2.0,Time was givenas 8pm but Woomera radar suggests around 6:30pm. Size given as 5 to 10 cent coin. A line of thunderstorms developed over Eyre Peninsula and resulted in hail to around 3cm and heavy rain. Heggaton; (33.414S/136.599E) hail the size of 5 to 10 cent coins. No known damage. Time given as around 8pm but radar (Woomera) suggests around 6:30pm. Rainfall in the 24 hours to 9am Tuesday 15 was 37.8mm.,
2467,1959-12-31 16:00:00,-32.0000,115.8000,NEDLANDS,WA,0.0, Tornado at  Byford Central Wheatbelt.,
2468,1960-01-01 11:00:00,-31.6000,117.9000,DOODLAKINE,WA,0.0, Hailstorm at Doodlakine.,
2469,1960-12-15 16:00:00,-32.1000,118.8000,MOUNT WALKER,WA,0.0,big hail big hail at Mt walker Central wheatbelt.,
2470,1960-12-15 16:00:00,-31.9000,118.1000,BRUCE ROCK,WA,0.0,big hail big hail at Bruce Rock Central Wheatbelt.,
2471,1960-12-15 16:00:00,-32.3000,117.9000,CORRIGIN,WA,0.0,big hail big hail at Corrigin  Great Southern.,
2472,1960-12-15 16:00:00,-32.1000,118.4000,NAREMBEEN,WA,0.0, big hail at Narembeem Central Wheatbelt.,
2473,1960-12-15 16:00:00,-31.6000,117.7000,KELLERBERRIN,WA,0.0, big hail at Kellerberin Central Wheat Belt.,
2474,1961-01-24 16:00:00,-31.8000,116.4000,WUNDOWIE,WA,0.0, cockeyed bob at Wundowie Lower West.,
2475,1962-12-06 11:30:00,-32.1000,118.4000,NAREMBEEN,WA,0.0," 12.5mm in 10min, 25mm hail,Narembeem,townsite underwater.",
2476,1963-02-22 16:00:00,-29.7000,115.9000,CARNAMAH,WA,2.4," hail as big as shillings,bent telephone poles,evening, 1hr at Carnamah.",
2477,1963-03-14 16:00:00,-34.6000,117.7000,MOUNT BARKER,WA,0.0," "small tornado" 20000 cases apples lost due hail, 10min at Mt Barker.",
2478,1963-03-14 16:00:00,-31.7000,116.0000,BULLSBROOK EAST,WA,0.0, Heavy rain at Bullsbrook East.,
2479,1963-04-21 16:00:00,-29.2000,116.0000,MOROWA,WA,2.9,2 shilling size hail. 2shilling size hail at Morowa.,
2480,1963-04-21 16:00:00,-28.9000,121.3000,LEONORA,WA,4.0,"Small egg size hail. small egg hail, galeforce winds, afternoon at Leonora.",
2481,1963-08-19 03:50:00,-31.9000,115.8000,SCARBOROUGH,WA,0.0," "willy-willy" demolished factory at Scarborough. Extended through Innaloo, Doubleview, 19/8/1963.",
2482,1963-08-22 15:00:00,-32.0000,115.9000,PERTH,WA,0.0, "60kt wind"houses unroofed at Perth.,
2483,1963-10-11 16:00:00,-21.6400,115.1100,ONSLOW,WA,4.0, pidgeon egg size hail at Onslow.,
2484,1963-11-22 09:00:00,-30.9000,118.2000,MUKINBUDIN,WA,2.0,"Crop damage. severe hail for 20mins, 2cm hail,crop damage at Mukinbudin Central Wheat belt.",
2485,1963-11-22 09:00:00,-31.6000,117.7000,KELLERBERRIN,WA,0.0, crop damage at Kellerberrin.,
2486,1963-11-22 16:00:00,-32.1000,116.9000,BEVERLEY,WA,0.0,Crop damge. crop damage at Beverley.,
2487,1963-12-09 16:00:00,-31.3000,116.8000,GOOMALLING,WA,0.0,"Hail stripped trees and broke windows. hail stripped trees,broke windows.37mmin afternoon at Goomalling.",
2488,1963-12-10 09:15:00,-31.7000,116.7000,NORTHAM,WA,2.5,"Hail damaged 12 houses. 2.5cm hail, unroofed 12 houses at Northam.",
2489,1964-01-01 04:00:00,-31.7000,118.2000,BELKA VALLEY,WA,2.5,"Walnut size hail, damage 7miles, walnut size hail,damage 7miles width,25.4mm in 30min at Beka Valley CWB.",
2490,1964-01-29 23:30:00,-30.8000,121.5000,KALGOORLIE,WA,1.5, 1.5cm hail at Kalgoorlie.,
2491,1964-02-22 16:00:00,-32.0000,115.9000,PERTH,WA,0.0," "thundersqualls hit river and beaches",  at Perth.",
2492,1964-06-11 16:00:00,-32.1000,115.8000,FREMANTLE,WA,0.0, "cockeyed bob" at Fremantle.,
2493,1964-06-15 03:50:00,-32.5000,115.7000,MANDURAH,WA,0.0," Tornado at Mandurah damage180m  wide, 10min, 15/6/1954.",
2494,1964-11-13 16:00:00,-31.2000,118.1000,NUNGARIN,WA,0.0," damaged crops, 4mile front at Nungarin CWB",
2495,1964-11-13 16:00:00,-31.9000,118.1000,BRUCE ROCK,WA,0.0,house damage. hail damage and house unroofed at Bruce Rock CWB.,
2496,1964-12-01 16:00:00,-34.0000,116.1000,BRIDGETOWN,WA,0.0,Apples damaged. damaged 50000 cases of apples at Bridgetown.,
2497,1965-01-13 10:00:00,-34.5000,117.6000,KENDENUP,WA,2.0," hail big as marbles, in 2mile strip at Kendenup SC.",
2498,1965-04-24 16:00:00,-34.6300,117.6500,MT BARKER,WA,2.5," hail  2.5cm dented cars stripped leaves,15mm in 5 min, 25.4mm in 30mins at Mt Barker.",
2499,1965-11-26 09:00:00,-31.2000,117.4000,WYALKATCHEM,WA,4.4,Golf ball size hail golf ball size hail at Wyalkatchem CWB.,
2500,1966-03-21 16:00:00,-28.5000,115.5000,MULLEWA,WA,0.0," severe hailstorm,pm Mullewa CW.",
2501,1966-08-26 03:50:00,-32.5000,115.7000,MANDURAH,WA,0.0," Tornado lifted roof off pumphouse, trees uprooted at Mandurah.",
2502,1966-09-12 16:00:00,-32.0000,115.9000,PERTH,WA,0.0, Gust to 45kts at Perth.,
2503,1966-10-21 16:00:00,-35.0000,117.4000,DENMARK,WA,4.4,"Crop damage. golf ball size hail, crop damage at Denmark SC.",
2504,1966-12-25 16:00:00,-33.2000,121.7000,GRASS PATCH,WA,0.0," 9mm in 30min, hail damage to crops at Grasspatch CWB",
2505,1966-12-26 16:00:00,-33.6000,115.8000,DONNYBROOK,WA,0.0,"Damage to crops. $40k damage to crops, am,10min long Donnybrook SW.",
2506,1967-04-02 02:30:00,-32.1000,115.8000,FREMANTLE,WA,0.0, waterspout at Freemantle.,
2507,1967-06-11 05:30:00,-31.9000,115.8000,SCARBOROUGH,WA,0.0," Tornado passed through Scarborough,Doubleview and Woodlands. Caravans also wrecked at Mandurah but not known whether caused by a second tornado or not. 11/6/67.",
2508,1967-06-25 07:00:00,-32.0400,115.8200,MYAREE,WA,0.0," factory unroofed, trees uprooted at Myaree LW.",
2509,1967-07-19 04:40:00,-32.0000,115.9000,PERTH,WA,0.0,"  Tornado hit Hilton/Hamilton Hill, narrow path 19/7/1967.",
2510,1967-10-08 10:15:00,-33.7000,115.3000,BUSSELTON,WA,5.0," hens egg hail,30min at Busselton.",
2511,1967-11-09 16:00:00,-32.1000,116.9000,BEVERLEY,WA,0.0, 4 miles of road covered by ice cyclonic winds 1/4 mile strip at Beverley CWB.,
2512,1967-11-14 16:00:00,-33.6000,115.8000,DONNYBROOK,WA,0.0,Fruit damage. Widespread damage to fruit crops. Hail lasted only a few mins,
2513,1967-11-29 16:00:00,-21.9000,120.1000,NULLAGINE,WA,0.0," 53mm of rain, galeforce winds.",
2514,1967-12-02 16:00:00,-28.3000,114.6000,NORTHHAMPTON,WA,4.0, Hail the size of pullets eggs at Northhampton CW.,
2515,1967-12-02 16:00:00,-28.0000,114.6000,AJANA,WA,0.0," 46mm of rain, hail the size of pullets eggs at Ajana CW.",
2516,1967-12-02 16:00:00,-34.0000,116.1000,BRIDGETOWN,WA,0.0,Fruit crop damage. Fruit crops severely damaged by hail Bridgetown.,
2517,1968-03-04 16:00:00,-34.6000,117.7000,MOUNT BARKER,WA,1.0,"Crop damage. 1cm hail, crop damage at Mt Barker.",
2518,1968-03-06 16:00:00,-34.0000,115.1000,MARGARET RIVER,WA,2.5, Hail up to 2.5cm for ten minutes at Margaret River.,
2519,1968-03-07 07:35:00,-32.5000,117.1000,PINGELLY,WA,9.0, hailstones to 9cm in  diameter at Pingelly.,
2520,1968-03-11 06:00:00,-34.5000,117.6000,KENDENUP,WA,0.0," apple crop damaged, jagged hail Kendenup.",
2521,1968-05-13 06:00:00,-31.7000,115.8000,WANNEROO,WA,5.0, Damaging hail at Wanneroo and Spearwood-egg size,
2522,1968-05-13 16:00:00,-30.5000,116.4000,MILING,WA,2.0," 2cm size hail, water washed fences away,12.5mm in 10min at Miling CW.",
2523,1968-06-08 00:10:00,-32.2000,115.7000,NAVAL BASE,WA,0.0," Major damage by tornado at Naval Base near Rockingham, 8/6/1964.",
2524,1968-06-12 02:10:00,-32.1000,115.8000,WHITE GUM VALLEY,WA,0.0, houses unroofed by Tornado White Gum Valley.,
2525,1968-06-18 07:00:00,-30.7000,116.0000,MOORA,WA,0.0, 76mm of rain in total at Moora.,
2526,1968-09-09 19:20:00,-32.0000,116.0000,KEWDALE,WA,0.0," Tornado  track 40m wide 1200m long, 2mins 30 houses unroofed at Kewdale.",
2527,1969-02-04 07:00:00,-29.1900,115.4400,MINGENEW,WA,0.0, tree and roof damage at Mingenew by severe gust.,
2528,1969-02-07 16:00:00,-31.0000,120.9000,BULLA BULLING,WA,0.0, heavy hail damaged hotel roof at Bulla bulling Goldfields.,
2529,1969-04-23 16:00:00,-30.8000,121.5000,KALGOORLIE,WA,0.0," 15min of hail at Kalgoorlie. broke windows, stripped trees",
2530,1969-06-13 03:00:00,-32.0000,115.8000,SWANBOURNE,WA,0.0," Gust went through Peppermint Gve,10min, trees damaged,tileslifted.",
2531,1969-07-27 11:20:00,-31.9000,115.8000,WEMBLEY DOWNS,WA,0.0, 30secs houses unroofed at Wembley Downs.,
2532,1969-11-02 16:00:00,-31.5000,118.3000,MERREDIN,WA,0.0, Hail in the morning at Meredin,
2533,1970-05-30 16:00:00,-32.5200,115.7500,MANDURAH,WA,0.0," block of flats unroofed 2 miles north of Mandurah, some damage in Perth also, small 'willy willy' lifted roof tiles and bent hills hoist in Manning 30/5/70",
2534,1970-10-03 03:40:00,-32.1000,115.8000,FREMANTLE,WA,0.0," 200 homes damaged,Cessna damaged at Freemantle.",
2535,1970-10-03 03:40:00,-31.8000,115.8000,SORRENTO,WA,0.0," 200 homes damaged, Cessna damaged at Sorrento Perth.",
2536,1970-10-03 06:45:00,-34.6000,117.7000,MOUNT BARKER,WA,0.0," at Woggenilup 21km  NE Mt Barker 46mm 30min,crop damage",
2537,1970-12-01 16:00:00,-31.0000,119.0000,BULLFINCH,WA,0.0," hail crop damage,water through houses,sheds flattened at Bullfinch CWB.",
2538,1970-12-01 16:00:00,-31.9000,116.8000,YORK,WA,0.0, heavy hail at York.,
2539,1970-12-28 16:00:00,-31.8000,116.2000,GIDGEGANNUP,WA,0.0, 67mm  in 50min at Gigeganup.,
2540,1971-01-21 16:00:00,-33.8000,116.4000,BOYUP BROOK,WA,0.0," orchard lost entire apple crop, trees down,1hr at Boyup Brook.",
2541,1971-03-11 16:00:00,-30.3000,116.7000,DALWALLINU,WA,0.0," heavy rain,hail quite large at Dalwallinu.",
2542,1971-03-11 16:00:00,-30.9000,116.7000,WONGAN HILLS,WA,0.0," heavy rain,hail quite large at Wongan hills.",
2543,1971-03-11 16:00:00,-31.2000,117.0000,DOWERIN,WA,0.0," heavy rain,hail quite large at Dowerin.",
2544,1971-03-11 16:00:00,-31.6000,117.7000,KELLERBERRIN,WA,0.0," heavy rain,hail quite large at Kellerberrin.",
2545,1971-09-18 09:00:00,-31.9000,115.8000,CLAREMONT,WA,0.0," Bureau 51kts.trees,buildings damaged,Nedlands/Greenmont,hail",
2546,1971-10-19 16:00:00,-31.9000,116.0000,MIDLAND,WA,0.0," violent hailstorm,shops flooded to 0.6m at Midland.",
2547,1971-10-25 16:00:00,-33.8000,121.9000,ESPERANCE,WA,0.0, Gusts to 63kts with heavy hail at Esperance.,
2548,1971-11-21 16:00:00,-32.7000,118.2000,KULIN,WA,0.0," crop losses,1000's sheep killed,5cms of hail  in 1hr at Kulin.",
2549,1971-11-21 16:00:00,-34.3000,117.6000,CRANBROOK,WA,0.0," crop losses,1000's sheep killed, 5cms of hail  in 1hr",
2550,1971-11-21 16:00:00,-33.3000,116.7000,DARKAN,WA,0.0," crop losses,1000's sheep killed,5cms of hail in 1hr at Cranbrook GS.",
2551,1971-11-21 16:00:00,-32.8000,117.5000,WICKEPIN,WA,0.0," crop losses,1000's sheep killed 5cms of hail in 1hr at Wickepin GS.",
2552,1971-12-06 16:00:00,-32.2000,121.8000,NORSEMAN,WA,0.0," crops damaged,window broken at Norseman.",
2553,1971-12-06 16:00:00,-32.2000,120.4000,HYDEN,WA,0.0," crops damaged,windows broken at Hyden.",
2554,1972-01-01 16:00:00,-32.0000,115.9000,PERTH,WA,0.0," 2 cottages on Rotto unroofed,hail reported",
2555,1972-11-01 16:00:00,-29.7000,121.0000,MENZIES,WA,0.0, Gust to 61kts with heavy rain at Menzies.,
2556,1972-11-01 16:00:00,-31.0000,120.8000,BULLA BULLING,WA,0.0, hail caused extensive damage to buildings 89mm in  4hrs at Bulla Bulling,
2557,1972-11-01 16:00:00,-31.1000,117.8000,TRAYNING,WA,0.0, heavy hail crop damage at Trayning CWB.,
2558,1972-11-01 16:00:00,-31.2000,117.4000,WYALKATCHEM,WA,0.0, heavy hail crop damage at Wyalkatchem.,
2559,1972-11-01 16:00:00,-31.6000,117.9000,DOODLAKINE,WA,0.0, crop damage heavy hail at Doodlakine CWB.,
2560,1972-11-01 16:00:00,-31.9000,118.1000,BRUCE ROCK,WA,0.0, crop damage heavy hail at Bruce Rock CWB.,
2561,1972-11-25 16:00:00,-31.0000,116.2000,NEW NORCIA,WA,0.0," roofs off,several buildings severe damage at New Norcia.",
2562,1973-01-04 16:00:00,-28.5000,115.7000,MULLEWA,WA,0.0," many houses damaged,55mm 30mins,est 75kts AT Mullewa CW.",
2563,1973-01-04 16:00:00,-29.7000,115.9000,CARNAMAH,WA,0.0," 15mm 15mins, est 50kts, drivein theatre ruined",
2564,1973-01-04 16:00:00,-29.9000,116.5000,MAYA,WA,0.0," heavy rain,hail Maya CWB.",
